Назва морського порту,Рік,Місяць,Портовий оператор,"Причал, номер",Вид вантажу,Напрямок,Обсяг переробленного вантажу,Одиниця виміру
Ізмаїльський морський порт,2014,Жовтень,ТОВ «Ізмаїльський елеватор»,16,Вугілля,Навантаження,"12,855",тис. тонн
Ізмаїльський морський порт,2014,Жовтень,ТОВ «Ізмаїльський елеватор»,17,Руда всяка,Навантаження,"5,848",тис. тонн
Ізмаїльський морський порт,2014,Жовтень,ТОВ «Ізмаїльський елеватор»,17,Вугілля,Навантаження,"7,971",тис. тонн
Ізмаїльський морський порт,2014,Жовтень,ТОВ «Ізмаїльський елеватор»,18,Руда всяка,Навантаження,"31,965",тис. тонн
Ізмаїльський морський порт,2014,Жовтень,ТОВ «Ізмаїльський елеватор»,20,Вугілля,Навантаження,"6,101",тис. тонн
Ізмаїльський морський порт,2014,Жовтень,ТОВ «Ізмаїльський елеватор»,21,Руда всяка,Навантаження,"27,5",тис. тонн
Ізмаїльський морський порт,2014,Жовтень,ТОВ «Ізмаїльський елеватор»,21,Вугілля,Навантаження,"12,216",тис. тонн
Ізмаїльський морський порт,2014,Жовтень,ТОВ «Ізмаїльський елеватор»,22,Руда всяка,Навантаження,"19,25",тис. тонн
Ізмаїльський морський порт,2014,Жовтень,ТОВ «Ізмаїльський елеватор»,22,Будівельні,Розвантаження,"2,756",тис. тонн
Ізмаїльський морський порт,2014,Жовтень,ТОВ «Ізмаїльський елеватор»,22,Вугілля,Навантаження,"4,123",тис. тонн
Ізмаїльський морський порт,2014,Жовтень,ТОВ «Ізмаїльський елеватор»,23,Руда всяка,Навантаження,"23,219",тис. тонн
Ізмаїльський морський порт,2014,Жовтень,ТОВ «Ізмаїльський елеватор»,25,Будівельні,Навантаження,"0,562",тис. тонн
Ізмаїльський морський порт,2014,Жовтень,ТОВ «Ізмаїльський елеватор»,26,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"1,519",тис. тонн
Ізмаїльський морський порт,2014,Жовтень,ТОВ «Ізмаїльський елеватор»,3,Хлібні - всього,Навантаження,"5,78",тис. тонн
Ізмаїльський морський порт,2014,Жовтень,ТОВ «Агенція Трайтон Сервіс Україна»,"ТОВ ""Трайтон""",Нафтопродукти,Навантаження,"7,16",тис. тонн
