Назва морського порту,Рік,Місяць,Портовий оператор,"Причал, номер",Вид вантажу,Напрямок,Обсяг переробленного вантажу,Одиниця виміру
Білгород-Дністровський морський порт,2015,Червень,"ТОВ ""КД Транс""",2,Інші тарно-штучні вантажі,Розвантаження,"0,532",тис. тонн
Білгород-Дністровський морський порт,2015,Червень,"ТОВ ""КД Транс""",3,Лісні вантажі,Навантаження,"7,622",тис. тонн
Білгород-Дністровський морський порт,2015,Червень,"ТОВ ""КД Транс""",4,Лісні вантажі,Навантаження,"6,229",тис. тонн
Білгород-Дністровський морський порт,2015,Червень,"ТОВ ""КД Транс""",5,Лісні вантажі,Навантаження,"11,897",тис. тонн
Білгород-Дністровський морський порт,2015,Червень,"ТОВ ""КД Транс""",5,Чорні метали - всього,Розвантаження,"2,824",тис. тонн
Білгород-Дністровський морський порт,2015,Червень,"ТОВ ""КД Транс""",6,Лісні вантажі,Навантаження,"7,438",тис. тонн
Білгород-Дністровський морський порт,2015,Червень,"ТОВ ""КД Транс""",8,Лісні вантажі,Навантаження,"10,853",тис. тонн
Білгород-Дністровський морський порт,2015,Червень,"ТОВ ""КД Транс""",9,Лісні вантажі,Навантаження,"10,348",тис. тонн
Білгород-Дністровський морський порт,2015,Червень,"ПП ""Рівер-Транс""","1 п/п ""Бугаз""",Лісні вантажі,Навантаження,"6,681",тис. тонн
Білгород-Дністровський морський порт,2015,Червень,"ПП ""Рівер-Транс""","1 п/п ""Бугаз""",Чорні метали - всього,Розвантаження,"0,186",тис. тонн
Білгород-Дністровський морський порт,2015,Травень,"ТОВ ""КД Транс""",2,Лісні вантажі,Навантаження,"7,563",тис. тонн
Білгород-Дністровський морський порт,2015,Травень,"ТОВ ""КД Транс""",3,Лісні вантажі,Навантаження,"2,076",тис. тонн
Білгород-Дністровський морський порт,2015,Травень,"ТОВ ""КД Транс""",4,Лісні вантажі,Навантаження,"11,272",тис. тонн
